# Satellite Name: Multiple
# Target Name: HGV_00001
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:26:16.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 1676
# ---------------------------------------------
Strand Name,Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
Satellite/OBS_010 to Missile/HGV_00001,22 Jul 2025 00:18:59.000000000,259.08260718662444,-40.24193584091998,2409.9091262998077
Satellite/OBS_010 to Missile/HGV_00001,22 Jul 2025 00:19:59.000000000,250.72805804340365,-39.344326228075964,2500.123318525397
Satellite/OBS_010 to Missile/HGV_00001,22 Jul 2025 00:20:59.000000000,243.0405798103035,-38.3134252469927,2629.7614736004957
Satellite/OBS_010 to Missile/HGV_00001,22 Jul 2025 00:21:59.000000000,236.27281232659124,-37.27480070020849,2795.510276114657
Satellite/OBS_010 to Missile/HGV_00001,22 Jul 2025 00:22:59.000000000,230.35320594060218,-36.231663208065974,2992.785869815283
Satellite/OBS_010 to Missile/HGV_00001,22 Jul 2025 00:23:59.000000000,225.2892533913022,-35.38705107681387,3218.4676596903532
Satellite/OBS_010 to Missile/HGV_00001,22 Jul 2025 00:24:16.989022000,223.92565302992986,-35.16514406649573,3290.7510779229137
Satellite/OBS_011 to Missile/HGV_00001,21 Jul 2025 23:59:59.988720000,190.3615793375079,-33.15728291678663,3381.663014913421
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:00:59.000000000,192.11618870557803,-33.02197477599039,3562.7324907866473
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:01:59.000000000,193.72586093121194,-33.34582237301336,3747.1390667581904
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:02:59.000000000,195.123198935831,-33.60611595135953,3931.740204533367
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:03:59.000000000,196.0066506910509,-33.01241885767429,4136.336689923217
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:04:59.000000000,196.77349321453246,-32.90102265645256,4343.045857183016
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:05:59.000000000,197.4703437810623,-33.22637842595288,4546.610751842414
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:06:59.000000000,198.11117414454876,-33.81229811421129,4745.012265454167
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:07:59.000000000,198.44336134345872,-33.74602561043518,4965.428482194212
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:08:59.000000000,198.6936190699512,-33.97741948256622,5187.129110188383
Satellite/OBS_011 to Missile/HGV_00001,22 Jul 2025 00:09:04.882900080,198.71729423663757,-34.02067159743873,5208.5166800453535
Satellite/OBS_013 to Missile/HGV_00001,21 Jul 2025 23:59:59.982457000,291.551318221645,-33.54316878405067,5259.275326702231
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:00:59.000000000,290.651989976751,-33.69721035829926,5272.029425850948
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:01:59.000000000,289.84249202953623,-34.105791514829136,5278.0742885281525
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:02:59.000000000,289.07159107796696,-34.4222561868736,5278.3712316831125
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:03:59.000000000,287.99333807222496,-34.00902665463317,5267.315478207086
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:04:59.000000000,286.9209909102261,-33.86408953221625,5248.102869249331
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:05:44.717690330,286.1231678803713,-33.94882906426685,5228.486695347764
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:11:04.053105927,278.73520985228527,-34.00063908691452,5019.6218945375
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:12:04.000000000,276.75954272560574,-33.810541424507996,4977.635083422563
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:13:04.000000000,274.7118129225178,-33.933806231843455,4936.229428105875
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:14:04.000000000,272.4734340338689,-33.92059903259152,4901.443113534289
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:15:04.000000000,269.9462107741258,-33.79982201718058,4876.74885997775
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:16:04.000000000,267.33320863435165,-33.93243825228441,4859.319142314918
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:17:04.000000000,264.52363540396624,-33.89891154027081,4856.809492517283
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:18:04.000000000,261.53345499705546,-33.89877293849979,4870.962430727423
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:19:04.000000000,258.4940378145748,-34.034934849549074,4899.87632278875
Satellite/OBS_013 to Missile/HGV_00001,22 Jul 2025 00:19:14.688600686,257.9446195262405,-34.048334564820124,4907.073033186242
Satellite/OBS_031 to Missile/HGV_00001,21 Jul 2025 23:59:59.984423000,230.688952658701,-32.73124153666906,4669.920252441435
Satellite/OBS_031 to Missile/HGV_00001,22 Jul 2025 00:00:59.000000000,226.63448929090686,-33.44232103767801,5116.17377815107
Satellite/OBS_031 to Missile/HGV_00001,22 Jul 2025 00:01:23.740705630,225.19585203367862,-33.891190991813936,5308.097526716891
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:14:15.032900046,299.87126793553665,-34.039493180906156,5027.353531666587
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:15:15.000000000,295.10797482665157,-33.75863741314444,4825.363289708864
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:16:15.000000000,289.9283509711431,-33.77099997088715,4660.846957746402
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:17:15.000000000,284.57613935259343,-33.621520473435744,4541.561635697389
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:18:15.000000000,279.10656065108134,-33.60311514065242,4464.706275783465
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:19:15.000000000,273.5621021430361,-33.69065793991216,4429.967120112202
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:20:15.000000000,268.1756394571059,-33.66672250712152,4435.085343953003
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:21:15.000000000,262.9939271038744,-33.74132946310802,4476.522936914768
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:22:15.000000000,258.0775846721478,-33.82246583623641,4551.247345106058
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:23:15.000000000,253.51739048896718,-33.91878869506056,4653.940260741662
Satellite/OBS_035 to Missile/HGV_00001,22 Jul 2025 00:24:02.956671223,250.11713672240055,-34.04095211815,4754.36878708201
Satellite/OBS_036 to Missile/HGV_00001,21 Jul 2025 23:59:59.982263000,316.63727326114423,-33.64588902084731,5317.5800698899775
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:00:59.000000000,311.4600429326065,-33.20107580910404,4949.330593259335
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:01:59.000000000,305.2518098378433,-33.2838203691338,4620.570241805714
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:02:59.000000000,298.1185062499744,-33.51404413254902,4357.006526099692
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:03:59.000000000,290.61501159629427,-33.0102087393322,4172.010040463567
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:04:59.000000000,282.52024089333446,-32.88157867373921,4061.426301956309
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:05:59.000000000,274.10803553632036,-33.132600207225025,4032.993455795365
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:06:59.000000000,265.771058752936,-33.60478631534196,4088.4562096307914
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:07:59.000000000,258.2904670872903,-33.22840074803073,4208.622295850632
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:08:59.000000000,251.53776751132173,-33.16846797415305,4390.3827259752225
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:09:59.000000000,245.5327184221777,-33.572198430283414,4625.432942990336
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:10:59.000000000,240.4016559921167,-33.875656973340874,4897.759081762552
Satellite/OBS_036 to Missile/HGV_00001,22 Jul 2025 00:11:39.664164550,237.4382290122293,-33.98499758989055,5093.928905313685
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:07:35.814812506,352.42122064295285,-34.007594606300195,5073.767404614133
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:08:35.000000000,350.058879410272,-33.300955732551984,4626.856067016383
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:09:35.000000000,347.1179307561294,-33.26340067520852,4179.3225646582605
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:10:35.000000000,343.42970531041885,-33.87674426324276,3748.2971643262276
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:11:35.000000000,339.1055953149527,-34.34057985095865,3345.1303109533546
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:12:35.000000000,333.52316418371925,-35.723355747998255,2973.0671246092857
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:13:35.000000000,326.0824106393333,-38.055943190540596,2646.5350192332176
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:14:35.000000000,316.62812563563097,-40.25033999115424,2368.294055520961
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:15:35.000000000,304.32458853305667,-42.8723310153242,2167.1648478028596
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:16:35.000000000,289.18550325810827,-44.872592378550884,2057.7453731114324
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:17:35.000000000,273.012138413932,-45.06546201744791,2033.846307823293
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:18:35.000000000,257.75117560766955,-43.9891457300439,2110.455941226975
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:19:35.000000000,245.04275825825695,-41.910746361027385,2265.3151768607504
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:20:35.000000000,235.18265861123066,-39.59784560294191,2473.7274131732975
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:21:35.000000000,227.63852668237948,-37.69006883190951,2727.513440133831
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:22:35.000000000,221.83464530586545,-36.14212086193095,3007.4159909323234
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:23:35.000000000,217.2863344946407,-35.07331912650126,3305.142510551331
Satellite/OBS_038 to Missile/HGV_00001,22 Jul 2025 00:24:16.988252000,214.6681909239624,-34.559571545523106,3521.5596313495985
Satellite/OBS_039 to Missile/HGV_00001,21 Jul 2025 23:59:59.992298000,17.112765960508113,-38.96480536923327,2309.191855948073
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:00:59.000000000,17.252640472609812,-46.63595761786166,1835.3962117156052
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:01:59.000000000,17.659714117951193,-61.26555839907561,1465.8413223702917
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:02:59.000000000,21.63979037258004,-83.11371629004128,1286.552863960095
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:03:59.000000000,192.22787687924972,-73.55454889101725,1303.3509798113864
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:04:59.000000000,193.87344539940406,-55.48408967929673,1566.2619882539914
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:05:59.000000000,194.40579648349149,-45.08187798185655,1976.4295958646046
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:06:59.000000000,194.75738736570614,-39.692901378272005,2451.330971178114
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:07:59.000000000,194.71780622755364,-35.84810361791092,2910.1478593135257
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:08:59.000000000,194.70524713938408,-33.99916677204734,3385.8824974594154
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:09:59.000000000,194.7820935992127,-33.56867247289207,3870.405135555188
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:10:59.000000000,194.83756042752006,-33.48578279726779,4344.422319106536
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:11:59.000000000,194.80865123800217,-33.6067750156496,4801.517766871463
Satellite/OBS_039 to Missile/HGV_00001,22 Jul 2025 00:12:34.607776598,194.82416667905648,-33.98596006117728,5069.747922684534
Satellite/OBS_046 to Missile/HGV_00001,22 Jul 2025 00:17:55.279212493,0.2552367413028949,-34.04414173030074,5002.72203248973
Satellite/OBS_046 to Missile/HGV_00001,22 Jul 2025 00:18:55.000000000,359.26169017240136,-33.785353290625274,4638.620071734255
Satellite/OBS_046 to Missile/HGV_00001,22 Jul 2025 00:19:55.000000000,358.2647050229739,-33.63998442763428,4274.991612073236
Satellite/OBS_046 to Missile/HGV_00001,22 Jul 2025 00:20:55.000000000,357.2733910586831,-33.79889529165335,3913.455920031791
Satellite/OBS_046 to Missile/HGV_00001,22 Jul 2025 00:21:55.000000000,356.1838916898305,-34.371522911680565,3555.457879916167
Satellite/OBS_046 to Missile/HGV_00001,22 Jul 2025 00:22:55.000000000,355.0173780364478,-35.36122673470856,3202.048320947858
Satellite/OBS_046 to Missile/HGV_00001,22 Jul 2025 00:23:55.000000000,353.6632360592896,-37.033023661360644,2856.5066915748152
Satellite/OBS_046 to Missile/HGV_00001,22 Jul 2025 00:24:16.990885000,353.0916907298868,-37.84164801293048,2732.3312825965736
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:01:09.973952985,34.00002876903603,-33.957292701559254,5388.716223808246
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:02:09.000000000,33.598078502589814,-33.716710243991244,4946.036059070785
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:03:09.000000000,33.39645114124194,-33.479581537396655,4502.678549211601
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:04:09.000000000,33.6742174248237,-32.97208231414713,4074.895826366078
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:05:09.000000000,34.200906187865606,-33.21631585345906,3645.6723605323286
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:06:09.000000000,35.032554386121504,-34.51665581247657,3222.515212267952
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:07:09.000000000,36.35535257299347,-36.875710786168,2813.7400645483153
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:08:09.000000000,39.018101035745474,-39.22275220005221,2423.8521691087753
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:09:09.000000000,43.30728511004283,-43.61361856700597,2068.3889202046043
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:10:09.000000000,50.66220333656944,-50.77912855514421,1773.4501178152136
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:11:09.000000000,65.27559429761897,-58.79778200777571,1542.7728833731094
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:12:09.000000000,94.08944977608587,-64.98625241712512,1421.4424180596855
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:13:09.000000000,131.6620822266406,-64.23930566674322,1452.1397080848128
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:14:09.000000000,155.81566584325742,-56.91499762393816,1593.2429906918735
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:15:09.000000000,167.56772366573563,-49.22473301578832,1823.8452603655232
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:16:09.000000000,174.0567523517107,-43.78954921827811,2122.912813227185
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:17:09.000000000,177.72751996242786,-39.673571067979815,2446.562793919269
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:18:09.000000000,179.93858128437205,-36.989428124979135,2791.605361777345
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:19:09.000000000,181.44120479001518,-35.416436357742235,3149.545909801718
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:20:09.000000000,182.361238414147,-34.34064796955059,3510.13610433
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:21:09.000000000,182.93605391511795,-33.856732989353624,3873.5691821883324
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:22:09.000000000,183.3116216266802,-33.74099634638814,4237.012227599368
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:23:09.000000000,183.49917696122486,-33.876487470074125,4598.862371127707
Satellite/OBS_047 to Missile/HGV_00001,22 Jul 2025 00:23:38.669604892,183.55394333026788,-34.04106916923346,4776.987898299343
Satellite/OBS_048 to Missile/HGV_00001,21 Jul 2025 23:59:59.987145000,122.27644386433118,-32.52430586801247,3853.75818081896
Satellite/OBS_048 to Missile/HGV_00001,22 Jul 2025 00:00:59.000000000,129.85120660255905,-32.65894723529451,3929.0896095122444
Satellite/OBS_048 to Missile/HGV_00001,22 Jul 2025 00:01:59.000000000,137.16665778576967,-33.12605644778034,4066.233724920933
Satellite/OBS_048 to Missile/HGV_00001,22 Jul 2025 00:02:59.000000000,143.82864499729322,-33.499884996699734,4258.141989222626
Satellite/OBS_048 to Missile/HGV_00001,22 Jul 2025 00:03:59.000000000,149.3279668806493,-33.11235196989114,4504.641054452578
Satellite/OBS_048 to Missile/HGV_00001,22 Jul 2025 00:04:59.000000000,154.1482076235274,-33.22394045908555,4784.476275388228
Satellite/OBS_048 to Missile/HGV_00001,22 Jul 2025 00:05:59.000000000,158.39182851278574,-33.805406678859036,5086.602372672119
Satellite/OBS_048 to Missile/HGV_00001,22 Jul 2025 00:06:10.951812299,159.17672903541074,-33.971823370536356,5148.622141851652
